row_id,date,rel_lat,rel_lon,T2M_MAX,T2M_MIN,T2M,RH2M,QV2M,TSOIL1,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,CLOUD_AMT,GWETTOP,GWETROOT,WS10M,WD10M,PS,PRECTOTCORR,TS,EVLAND,WBT
LOC077_D11322,2014-12-30,2.95,5.11,20.9868,6.416,13.0736,37.7508,3.4244,11.701199999999998,2.24396,3.257992,32.1512,0.36,0.3892,1.6256,106.02,100.304,0.0,10.9524,0.5464,12.7846
LOC077_D11323,2014-12-31,2.95,5.11,23.8948,6.4644,14.7344,43.6096,4.3908,12.708,2.9016680000000004,3.080608,45.79600000000001,0.36,0.3824,2.2488,83.596,100.3588,0.0,12.8596,0.5504000000000001,16.0644
LOC054_D11294,2014-12-02,5.7,1.77,29.2232,10.166,18.1224,37.0596,4.424,18.4636,3.81916,3.895672,25.136800000000004,0.2644,0.3436,4.386,293.624,98.7316,0.0,17.895599999999998,0.4515999999999999,19.2473
LOC054_D11295,2014-12-03,5.7,1.77,28.968400000000003,10.2828,18.3612,36.4964,4.4768,18.3848,3.753772,3.793776,7.6928,0.26,0.3436,4.886,295.208,98.6904,0.0,18.048,0.4392,18.9333
LOC054_D11296,2014-12-04,5.7,1.77,28.0984,10.0476,17.788,37.5632,4.3852,18.072,3.731768,3.755992,13.8468,0.2548,0.3436,3.698,299.172,98.866,0.0,17.471600000000002,0.3796,18.4465
LOC054_D11297,2014-12-05,5.7,1.77,27.6924,11.351599999999998,17.8976,35.0688,4.1708,17.838,3.43136,3.5218000000000003,17.7224,0.2548,0.3384,3.2824,304.796,99.0628,0.0,17.108,0.3584,17.6455
LOC054_D11298,2014-12-06,5.7,1.77,28.0456,10.0684,17.6924,36.2548,4.2484,17.4712,3.646624,3.664832,13.9224,0.2459999999999999,0.3384,3.9184,294.096,98.9612,0.0,17.1792,0.3464,18.1538
LOC054_D11299,2014-12-07,5.7,1.77,28.1016,10.9824,17.934,30.6472,3.5996,17.9508,3.5343920000000004,3.723288,39.4032,0.2459999999999999,0.3352,3.9664,292.688,98.8024,0.0,17.624000000000002,0.3596,17.0712
LOC054_D11300,2014-12-08,5.7,1.77,27.1056,9.6476,16.828400000000002,30.0248,3.3308,17.235599999999998,3.436704,3.576816,24.0692,0.2364,0.3352,3.5896,294.692,98.834,0.0,16.22,0.3056,16.1878
LOC054_D11301,2014-12-09,5.7,1.77,27.1464,12.0064,17.428800000000003,28.3912,3.324,16.622799999999998,2.718288,3.411024,27.5916,0.2312,0.3352,2.4752,287.848,98.9724,0.0,15.9304,0.2784,15.8787
LOC054_D11302,2014-12-10,5.7,1.77,26.1988,8.8616,15.586,25.7236,2.5212,15.9988,3.460988,3.5562280000000004,12.7852,0.2228,0.3352,3.6912,305.2,99.00119999999998,0.0,14.8468,0.2956,14.6148
LOC054_D11303,2014-12-11,5.7,1.77,25.4956,6.7104,14.518,25.976800000000004,2.4396,14.7592,3.78278,3.876196,18.4788,0.2224,0.3352,3.3840000000000003,293.924,99.0504,0.0,13.6412,0.2412,14.1573
LOC054_D11304,2014-12-12,5.7,1.77,23.5556,10.73,15.9376,31.32,3.4296,14.258,3.305672,3.4486040000000004,20.4368,0.3747999999999999,0.3452,1.4176,262.4,99.0752,5.8,13.4848,0.8084,13.7399
LOC054_D11305,2014-12-13,5.7,1.77,17.024,10.6196,13.3856,64.1412,6.209199999999999,14.1636,1.445212,2.990956,58.86280000000001,0.3776,0.3484,4.3472,121.648,99.114,3.3656,13.1296,0.6352,12.8227
LOC054_D11306,2014-12-14,5.7,1.77,19.7184,10.742,14.6024,82.83319999999999,8.6196,14.91,0.983804,2.809096,80.1084,0.4296,0.3596,3.0524,149.96,99.058,9.6412,14.642,0.5551999999999999,17.6087
LOC054_D11307,2014-12-15,5.7,1.77,20.0668,10.0884,14.6052,75.2128,7.6736,15.143200000000002,2.174132,2.61548,37.7072,0.4539999999999999,0.38,2.2468,296.18,99.1932,6.9256,14.3028,0.8423999999999999,16.9963
LOC054_D11308,2014-12-16,5.7,1.77,20.8956,7.028,12.694,61.918800000000005,5.3488,13.8768,3.49976,3.642488,10.606,0.3651999999999999,0.3784,3.6716,295.24,99.3824,0.0128,12.8004,0.5484,16.0667
LOC054_D11309,2014-12-17,5.7,1.77,20.8848,4.758,11.054,46.6808,3.5688,12.3416,3.121436,3.435868,10.6272,0.3551999999999999,0.3784,4.0612,297.528,99.3356,0.0,10.79,0.5892,13.9987
LOC054_D11310,2014-12-18,5.7,1.77,21.4088,3.754,10.994000000000002,44.625600000000006,3.4196,11.6272,1.855224,3.273632,53.506800000000005,0.3551999999999999,0.3752,3.2836000000000003,292.616,99.3976,0.0,10.5076,0.5344000000000001,14.1462
LOC054_D11311,2014-12-19,5.7,1.77,17.218799999999998,6.7048000000000005,10.7008,46.052,3.599600000000001,11.408,1.78606,3.3846,86.04519999999998,0.3551999999999999,0.3752,3.1432,303.66,99.50119999999998,0.0,10.0572,0.3952,10.8219
LOC054_D11312,2014-12-20,5.7,1.77,22.7032,5.038399999999999,11.472,43.0236,3.3748,11.621199999999998,2.690288,3.678136,41.8696,0.3487999999999999,0.3752,3.7,292.916,99.1628,0.0,11.0112,0.5976,14.9849
LOC054_D11313,2014-12-21,5.7,1.77,21.4312,3.8688,10.9324,43.095200000000006,3.318,11.3396,1.7819200000000002,2.984064,49.7936,0.3484,0.3752,2.7804,292.26399999999995,99.0792,0.0,10.3844,0.5192,13.9419
LOC054_D11314,2014-12-22,5.7,1.77,20.58,5.5764,12.2004,35.4372,2.9696,11.3028,1.7257840000000002,3.1056440000000003,74.94800000000001,0.3484,0.37,2.0496,281.336,99.0452,0.0,10.412,0.4916,12.1101
LOC054_D11315,2014-12-23,5.7,1.77,20.878,8.1924,12.8256,33.657999999999994,3.0088,11.216,2.908084,3.3192040000000005,22.096,0.3484,0.3683999999999999,1.7292,251.512,99.0904,0.0,10.388,0.5056,12.068
LOC054_D11316,2014-12-24,5.7,1.77,21.7036,5.8828,12.1148,42.454800000000006,3.568,11.6668,3.19738,3.210656,7.824,0.3484,0.3683999999999999,3.0604,300.62,99.2944,0.0,11.248,0.5308,14.0727
LOC054_D11317,2014-12-25,5.7,1.77,21.22,5.0904,11.5112,46.9496,3.7564,11.836,2.344736,3.226608,34.5872,0.3484,0.3683999999999999,3.7232,294.34,99.2,0.0,11.1336,0.51,14.3202
LOC054_D11318,2014-12-26,5.7,1.77,20.616,4.2376000000000005,11.01,46.16479999999999,3.56,11.412,2.354624,3.031972,46.842,0.3484,0.3683999999999999,4.334,291.908,98.9876,0.0,10.6596,0.5164,13.6996
LOC054_D11319,2014-12-27,5.7,1.77,21.3796,3.7572,10.568,45.9112,3.4232,10.9584,2.726684,3.23632,31.3428,0.3452,0.3683999999999999,3.574,290.8,99.0288,0.0,9.8472,0.4708,14.3069
LOC054_D11320,2014-12-28,5.7,1.77,20.866,3.3392,10.4556,39.2512,2.8544,10.402,2.91514,3.466324,26.836,0.3452,0.3651999999999999,3.5540000000000003,298.916,99.2624,0.0,9.3356,0.548,12.9121
LOC054_D11321,2014-12-29,5.7,1.77,20.932,4.294,10.9884,36.3232,2.8004,10.1828,3.311272,3.55064,13.2168,0.3452,0.3651999999999999,3.0128000000000004,303.30400000000003,99.096,0.0,9.2984,0.5292,12.5238
LOC054_D11322,2014-12-30,5.7,1.77,21.8864,4.9932,12.302,35.3236,3.0176,10.6224,2.990804,3.48076,33.576800000000006,0.3452,0.3651999999999999,2.0032,266.436,98.884,0.0,10.1488,0.498,13.1218
LOC054_D11323,2014-12-31,5.7,1.77,20.8436,6.2712,12.7148,40.8688,3.6576,11.0936,2.919172,3.110656,23.1784,0.3452,0.3651999999999999,2.3464,122.82,99.0676,0.0,10.808,0.4452,13.1323
LOC092_D11294,2014-12-02,1.37,1.03,29.3744,13.482,19.6828,35.7804,4.8596,19.7844,4.470116000000001,4.607464,24.221200000000003,0.4092,0.5804,2.948,327.004,96.2364,0.0,19.3424,0.6876000000000001,19.112
LOC092_D11295,2014-12-03,1.37,1.03,29.108400000000003,12.1828,19.346,34.1432,4.53,19.366,4.59578,4.617208,5.1364,0.4004,0.5804,3.3832,324.652,96.236,0.0,18.7468,0.6232,18.5703
LOC092_D11296,2014-12-04,1.37,1.03,29.3268,12.2448,19.6052,33.2844,4.5344,19.1404,4.610612,4.62266,5.456,0.3968,0.5804,2.6336,348.436,96.2748,0.0,18.7348,0.5756,18.5628
LOC092_D11297,2014-12-05,1.37,1.03,28.6164,13.7432,19.5028,32.1148,4.3408,19.0644,4.574824,4.59192,8.4052,0.3868,0.578,2.0852,45.72,96.3988,0.0076,18.5396,0.536,17.7707
LOC092_D11298,2014-12-06,1.37,1.03,28.276,13.8996,19.076,31.711200000000005,4.1672,18.6284,4.510867999999999,4.617052,14.3264,0.378,0.578,1.9248,74.032,96.3748,0.0,18.1272,0.4904,17.4258
LOC092_D11299,2014-12-07,1.37,1.03,28.3156,14.01,19.2864,25.972800000000003,3.4584,18.2408,4.554584,4.653944,13.9608,0.3707999999999999,0.578,1.5744,339.124,96.2472,0.0,17.4864,0.466,16.2082
LOC092_D11300,2014-12-08,1.37,1.03,28.4612,13.5144,19.464,25.522,3.4816000000000003,18.2596,4.35648,4.563148,34.1304,0.3608,0.578,1.6868,68.22,96.2188,0.0,18.0508,0.4696,16.2101
LOC092_D11301,2014-12-09,1.37,1.03,29.3888,11.18,19.152,30.4448,4.0528,18.8368,4.4633,4.471652000000001,4.3568,0.358,0.578,2.4504,69.63600000000001,96.2576,0.0,18.6576,0.432,18.0044
LOC092_D11302,2014-12-10,1.37,1.03,28.3264,11.1416,18.448,34.4336,4.4384,18.9512,4.193636000000001,4.31714,42.9784,0.348,0.5776,2.3544,62.964,96.2748,0.0,18.798,0.3764,18.0178
LOC092_D11303,2014-12-11,1.37,1.03,26.8672,12.5604,18.434,32.3832,4.2988,19.0572,3.610272,3.708712,34.0356,0.3392,0.5776,3.7272,95.264,96.3264,0.0,18.8204,0.3468,16.4792
LOC092_D11304,2014-12-12,1.37,1.03,24.03,13.188,17.312800000000003,48.985600000000005,6.1488,18.3304,2.103072,3.0069120000000003,67.7084,0.3948,0.578,3.8088,115.4,96.258,3.0152,17.5928,0.5548000000000001,17.0105
LOC092_D11305,2014-12-13,1.37,1.03,24.0612,13.0128,18.1412,81.702,11.032,18.2708,2.27518,3.3817040000000005,59.8772,0.6632000000000001,0.598,4.8628,189.32,96.1068,20.8556,18.2056,1.2856,21.6578
LOC092_D11306,2014-12-14,1.37,1.03,23.0388,10.68,16.1316,67.286,7.6228,17.7696,3.345168,4.074824,25.882,0.6668000000000001,0.628,2.9748,267.812,96.1908,3.54,16.0484,1.6424,18.7432
LOC092_D11307,2014-12-15,1.37,1.03,21.3056,8.1368,13.4456,61.606,5.777200000000001,14.6888,3.50308,3.797144,16.687599999999996,0.602,0.6192,2.7212,337.32800000000003,96.456,0.0,13.0304,1.0508,16.3965
LOC092_D11308,2014-12-16,1.37,1.03,21.2492,6.776,12.522,60.1976,5.178,13.7664,3.792288,4.024616,12.1196,0.592,0.618,2.7792000000000003,25.3,96.7092,0.0,12.3468,1.0392,16.1586
LOC092_D11309,2014-12-17,1.37,1.03,21.5348,5.564400000000001,12.3072,56.1924,4.8088,12.9672,4.072588,4.2101,15.794,0.588,0.6092,2.0712,38.012,96.7,0.0,11.624399999999998,0.9476,15.8745
LOC092_D11310,2014-12-18,1.37,1.03,22.2236,6.5144,13.3172,49.496,4.5516000000000005,12.9516,4.369008,4.395175999999999,11.0472,0.588,0.608,2.052,90.648,96.6844,0.0,12.1336,1.0308,15.5388
LOC092_D11311,2014-12-19,1.37,1.03,19.4372,6.9704,12.5152,51.0044,4.5648,12.4172,3.963792,4.321467999999999,42.2196,0.588,0.608,1.9864,92.68,96.7472,0.0,10.9792,0.7256,13.3473
LOC092_D11312,2014-12-20,1.37,1.03,20.5272,9.3484,13.386,47.4616,4.5652,12.3008,3.0893200000000003,4.29096,82.436,0.588,0.608,1.4036000000000002,41.496,96.504,0.0,11.5476,0.7412000000000001,13.8046
LOC092_D11313,2014-12-21,1.37,1.03,22.4888,6.3352,13.04,44.0388,3.958,12.6408,4.408712,4.417412000000001,5.734400000000001,0.5816,0.6015999999999999,2.0972,82.32,96.3172,0.0,11.808,1.044,14.9608
LOC092_D11314,2014-12-22,1.37,1.03,24.7988,4.1744,13.5688,44.6664,4.0352,13.0232,4.248136,4.268304,4.9152,0.578,0.6015999999999999,2.7376,125.632,96.2064,0.0,12.593600000000002,1.0888,16.9861
LOC092_D11315,2014-12-23,1.37,1.03,25.7312,5.679600000000001,14.192,51.4796,4.9256,13.968,4.246388,4.253472,3.8252,0.578,0.598,3.1756,133.324,96.212,0.0,13.7876,1.1347999999999998,18.8596
LOC092_D11316,2014-12-24,1.37,1.03,24.244,6.314400000000001,13.7996,55.17360000000001,5.2304,14.1688,3.936912,4.00516,5.505199999999999,0.578,0.598,2.8536,70.416,96.4768,0.0,13.7764,1.0136,18.1214
LOC092_D11317,2014-12-25,1.37,1.03,23.5616,6.3272,13.2744,55.7384,5.154,14.0408,4.05364,4.059408,4.4656,0.572,0.598,2.8324000000000003,31.968,96.502,0.0,13.388800000000002,1.0092,17.602
LOC092_D11318,2014-12-26,1.37,1.03,21.7728,6.8876,12.570800000000002,47.56400000000001,4.0892,12.8624,4.24508,4.253116,7.1052,0.5691999999999999,0.598,2.8216,352.46,96.3888,0.0,11.5152,0.9312,14.8765
LOC092_D11319,2014-12-27,1.37,1.03,21.937600000000003,6.8348,13.0956,42.3892,3.862800000000001,12.2256,4.624588,4.638056,6.3492,0.5691999999999999,0.5916,1.7256,60.29600000000001,96.3804,0.0,11.3528,0.9116,14.256
LOC092_D11320,2014-12-28,1.37,1.03,21.2468,4.9928,11.324000000000002,46.1992,3.6168,11.8972,4.680776,4.698259999999999,4.3864,0.5596,0.5916,2.8064,84.36,96.4848,0.0,10.8928,0.9412,14.2362
LOC092_D11321,2014-12-29,1.37,1.03,21.0172,3.4836,10.7476,48.5144,3.7036,11.4852,4.38262,4.485688,7.1084000000000005,0.55,0.5892,3.2576,83.56,96.2852,0.0,10.5724,0.8748,14.3677
LOC092_D11322,2014-12-30,1.37,1.03,22.466,3.4984,11.5396,48.2448,3.918,11.8932,4.129016,4.140364,6.1136,0.5416000000000001,0.588,3.2872000000000003,90.396,96.018,0.0312,11.4976,0.8868,15.5648
LOC092_D11323,2014-12-31,1.37,1.03,18.1316,5.8464,11.6804,73.46480000000001,6.7624,11.9964,1.11382,3.23156,70.742,0.6568,0.6004,4.13,79.592,96.09199999999998,17.8036,11.7768,0.8564,14.9548
LOC057_D11294,2014-12-02,3.27,2.81,30.2148,12.2728,19.858400000000003,27.7576,3.662,20.3868,4.038,4.3447,25.47,0.2288,0.3356,3.9332,297.86800000000005,99.7732,0.0,19.7232,0.3732,18.0154
LOC057_D11295,2014-12-03,3.27,2.81,29.708,12.2184,19.6352,29.478,3.9068,19.9552,4.1938,4.1986,4.42,0.2264,0.3356,4.2496,298.34,99.7628,0.0,19.432,0.2944,18.0315
LOC057_D11296,2014-12-04,3.27,2.81,30.0048,12.0828,20.1004,29.0168,3.962,19.9536,4.1954,4.205,5.9,0.218,0.3356,2.9784,310.404,99.8836,0.0,19.4352,0.2496,18.15
LOC057_D11297,2014-12-05,3.27,2.81,28.904,12.2288,19.1028,30.3224,3.9052,19.2188,3.9276,4.0008,12.84,0.24,0.3356,2.7196,326.86800000000005,100.0624,0.8323999999999999,18.4604,0.4012,17.6106
LOC057_D11298,2014-12-06,3.27,2.81,28.218400000000003,11.4996,18.9656,26.9524,3.4472000000000005,19.0072,3.9077,3.965,18.31,0.23,0.3356,3.2016,298.024,100.004,0.0,18.530800000000003,0.314,16.3588
LOC057_D11299,2014-12-07,3.27,2.81,29.1808,13.1224,19.4992,24.4476,3.244,19.5532,4.0632,4.1918,33.58,0.2188,0.3356,3.3884,285.976,99.8548,0.0,19.1432,0.2948,16.4739
LOC057_D11300,2014-12-08,3.27,2.81,28.198400000000003,11.1556,19.5324,22.0676,2.9272,19.0444,3.6989,4.1095,71.09,0.2092,0.3356,2.7608,291.148,99.87560000000002,0.0,18.5232,0.2416,15.1973
LOC057_D11301,2014-12-09,3.27,2.81,28.0672,12.634,19.7584,19.6656,2.6752,18.4348,4.0555,4.1006,8.35,0.2,0.3344,1.7180000000000002,292.896,99.9752,0.0,17.4456,0.1968,14.4988
LOC057_D11302,2014-12-10,3.27,2.81,26.994,10.578,17.6448,21.4456,2.5656,17.67,3.6278,3.8066,44.94,0.198,0.3344,2.6732,319.92,100.012,0.0,16.9824,0.176,14.2085
LOC057_D11303,2014-12-11,3.27,2.81,27.0676,9.5036,17.208399999999997,15.570799999999998,1.796,17.5064,3.8239,3.871,34.38,0.1884,0.3344,2.6852,324.936,100.0836,0.0,16.4172,0.1852,12.7373
LOC057_D11304,2014-12-12,3.27,2.81,24.3748,10.476,17.2612,32.8368,3.9352,16.6612,2.8968000000000003,3.0658,39.54,0.3544,0.3444,1.5244,102.696,100.07599999999998,5.99,16.348799999999997,0.83,14.6413
LOC057_D11305,2014-12-13,3.27,2.81,18.7284,11.742,15.501600000000002,76.14,8.3648,16.7144,0.7986999999999999,2.701,98.06,0.4552,0.3547999999999999,3.6304,105.508,100.03119999999998,15.6404,15.6152,0.6396000000000001,15.8413
LOC057_D11306,2014-12-14,3.27,2.81,21.2212,11.6144,15.592,82.4868,8.9648,16.8156,1.6925,2.8279,59.18,0.458,0.3836,3.5984,111.6,100.0072,5.3992,15.992800000000004,0.8539999999999999,19.0185
LOC057_D11307,2014-12-15,3.27,2.81,22.3232,9.8984,14.78,71.7864,7.179200000000001,16.0572,2.1744,2.7101,29.95,0.3728,0.3824,2.0916,324.49600000000004,100.174,0.0476,15.1416,0.5848,18.6811
LOC057_D11308,2014-12-16,3.27,2.81,21.3792,8.1776,13.9168,61.116400000000006,5.7216,15.2424,3.1742000000000004,3.5365999999999995,20.71,0.354,0.3812,3.3592,309.84,100.4148,0.0004,14.1188,0.5204,16.3979
LOC057_D11309,2014-12-17,3.27,2.81,21.9096,6.3024,12.822,45.4664,3.8956,14.150799999999998,3.522,3.6216,7.77,0.3528,0.3812,3.62,306.072,100.3864,0.0084,12.6568,0.6292,14.6881
LOC057_D11310,2014-12-18,3.27,2.81,21.416,4.7944,12.4092,43.135200000000005,3.6044,13.0696,3.4706,3.5722000000000005,13.98,0.3528,0.3728,2.6072,300.536,100.4452,0.0,11.7212,0.5364,13.9352
LOC057_D11311,2014-12-19,3.27,2.81,20.858,6.004,13.0276,37.8428,3.2956,12.8828,2.8253,3.6079,69.33,0.3515999999999999,0.3728,1.9484,315.54400000000004,100.5152,0.0,11.8548,0.5472,12.6953
LOC057_D11312,2014-12-20,3.27,2.81,19.978,6.4884,11.866,40.1716,3.302,12.3324,2.2649,3.6034,78.71,0.3515999999999999,0.3724,2.6604,294.916,100.2264,0.0,10.8652,0.4911999999999999,12.3254
LOC057_D11313,2014-12-21,3.27,2.81,21.2896,4.454000000000001,12.2828,35.4632,2.9028000000000005,11.7408,1.3869999999999998,3.6845,69.67,0.3515999999999999,0.3716,1.7972,312.788,100.1136,0.0,10.5276,0.4871999999999999,12.6735
LOC057_D11314,2014-12-22,3.27,2.81,21.26,7.7132,13.33,29.6336,2.7276,11.3896,3.0007,3.8335,32.1,0.3515999999999999,0.3712,1.2892,135.256,100.0636,0.0,10.1868,0.4584,11.7068
LOC057_D11315,2014-12-23,3.27,2.81,21.3168,4.9688,12.7152,36.988,3.2652000000000005,11.6784,2.6779,3.4828999999999994,35.95,0.3515999999999999,0.3712,1.994,100.528,100.0748,0.0,10.9644,0.4772,12.9319
LOC057_D11316,2014-12-24,3.27,2.81,22.042,7.6552,12.954,42.9172,3.8572,12.4256,2.975,3.2184,14.97,0.3511999999999999,0.3712,2.1668000000000003,311.648,100.2964,0.0,11.954,0.4936,14.4213
LOC057_D11317,2014-12-25,3.27,2.81,21.2384,5.422000000000001,12.0496,47.058,3.908,12.4708,2.957,3.1853,16.73,0.3511999999999999,0.3712,2.952,306.096,100.252,0.0,11.622,0.4851999999999999,14.3511
LOC057_D11318,2014-12-26,3.27,2.81,21.8368,4.7376000000000005,11.92,42.76,3.4832,12.3092,3.1584,3.2441000000000004,10.5,0.3432,0.3712,3.5436,299.828,100.062,0.0,11.56,0.5723999999999999,14.2281
LOC057_D11319,2014-12-27,3.27,2.81,22.8056,4.7812,12.9936,38.3124,3.2968,12.3648,3.2402,3.6408,14.64,0.3432,0.3712,2.7652,288.872,100.0952,0.0,11.498,0.5392,14.332
LOC057_D11320,2014-12-28,3.27,2.81,21.926,6.6160000000000005,13.4372,32.8088,2.9892000000000003,11.7708,2.1557,3.546,36.74,0.3432,0.364,1.8236,302.036,100.2752,0.0,10.8416,0.524,12.7438
LOC057_D11321,2014-12-29,3.27,2.81,21.854,5.3432,13.0524,31.4736,2.7844,11.5396,1.5960000000000003,3.2314,44.46,0.3432,0.3628,1.5108,310.376,100.086,0.0,10.6184,0.5044,12.4663
LOC057_D11322,2014-12-30,3.27,2.81,21.052,6.3948,12.3648,35.2136,3.0456,11.2128,1.3346,3.5911,51.2,0.3432,0.3628,1.8736,92.232,99.8952,0.0,10.3148,0.492,12.4474
LOC057_D11323,2014-12-31,3.27,2.81,21.577600000000004,5.2224,13.273599999999998,42.8688,3.9628,11.9792,2.3021,2.7158,77.85,0.3440000000000001,0.3616,2.5712,82.616,99.9832,0.3728,12.023599999999998,0.4392,14.0298
LOC124_D11294,2014-12-02,3.6,5.5,27.422000000000004,9.9332,17.532,43.8536,5.2188,17.512,3.8,4.016276,23.9328,0.3876,0.424,3.1228,299.35200000000003,100.1204,0.0,16.858400000000003,1.0392,19.038
LOC124_D11295,2014-12-03,3.6,5.5,27.732,10.148,17.5156,43.8232,5.1356,17.2992,3.28696,3.722464,27.157200000000003,0.3852,0.4216,3.8056,289.7,100.0852,0.0,16.7756,1.1304,19.2906
LOC124_D11296,2014-12-04,3.6,5.5,27.2636,10.6948,18.39,44.3996,5.5532,17.0908,2.516772,3.39128,37.2736,0.3852,0.4176,1.7492,331.68,100.2808,0.0,16.5104,0.8464,19.0007
LOC124_D11297,2014-12-05,3.6,5.5,27.3096,12.0228,18.4772,45.67,5.7452,16.8392,1.744744,3.158768,53.4232,0.3876,0.4176,1.9888,286.868,100.438,0.1607999999999999,16.3764,0.9048,19.2574
LOC124_D11298,2014-12-06,3.6,5.5,26.69,10.3424,16.8708,44.0248,4.954000000000001,16.8384,2.45276,3.478804,34.74,0.3852,0.4176,3.5980000000000003,282.232,100.3616,0.0,16.3124,1.0292,18.4581
LOC124_D11299,2014-12-07,3.6,5.5,27.278,10.998399999999998,17.2024,43.34479999999999,4.9832,17.004,2.701976,3.6939,40.5392,0.38,0.4176,3.3648,283.624,100.2216,0.0,16.4788,1.0012,18.8296
LOC124_D11300,2014-12-08,3.6,5.5,26.708,9.3052,17.03,41.0836,4.6396,16.567999999999998,2.257008,3.608688,83.954,0.3776,0.4152,3.2616,287.516,100.2708,0.0,16.354,1.0295999999999998,17.9641
LOC124_D11301,2014-12-09,3.6,5.5,26.8832,11.204,17.5288,38.0752,4.4344,16.8788,2.717,3.498536,40.804,0.3776,0.4075999999999999,2.6412,290.44,100.398,0.0,16.0704,0.9332,17.5679
LOC124_D11302,2014-12-10,3.6,5.5,26.2332,9.26,15.9392,39.682,4.1804,15.7848,2.085192,3.632928,50.8688,0.3776,0.4075999999999999,3.4828,284.43600000000004,100.3764,0.0,15.0528,0.9688,17.3309
LOC124_D11303,2014-12-11,3.6,5.5,25.5132,9.5956,15.028,36.2428,3.5952,15.1596,3.068304,3.724956,56.2936,0.3752,0.4075999999999999,3.4744,286.708,100.4652,0.016,13.8972,0.9264,16.1437
LOC124_D11304,2014-12-12,3.6,5.5,23.1824,8.4828,15.066399999999998,36.5844,3.618,13.538,3.669504,3.69344,18.916,0.4604,0.426,1.5432,294.168,100.5544,10.0696,12.491599999999998,1.0508,14.3523
LOC124_D11305,2014-12-13,3.6,5.5,15.0836,9.4656,12.4916,66.1336,6.018,12.8336,1.388648,3.044512,99.1284,0.4012,0.4236,3.0388,42.184,100.6524,0.3584,11.9508,0.3972,11.2721
LOC124_D11306,2014-12-14,3.6,5.5,18.3084,11.2132,14.1628,87.5376,8.7752,14.5736,1.195104,3.142108,69.454,0.4747999999999999,0.4347999999999999,3.2336,84.74,100.5936,8.895199999999999,14.036,0.7667999999999999,16.8083
LOC124_D11307,2014-12-15,3.6,5.5,22.7812,11.1056,15.7452,77.6224,8.4872,15.478,2.38766,2.814504,34.5188,0.4336,0.4412,1.8784,297.864,100.5392,2.268,15.7456,0.958,19.8857
LOC124_D11308,2014-12-16,3.6,5.5,21.9992,8.92,14.5524,68.0084,6.666,15.328399999999998,2.149912,3.254116,33.0616,0.4135999999999999,0.4387999999999999,3.8536,294.792,100.7284,0.0688,14.6796,0.8756,17.8793
LOC124_D11309,2014-12-17,3.6,5.5,22.3468,7.612,13.5056,54.48,4.8744,14.274,3.77322,3.7873,7.9648,0.4124,0.4387999999999999,4.3376,287.668,100.6708,0.8331999999999999,13.3564,1.096,16.3534
LOC124_D11310,2014-12-18,3.6,5.5,21.6844,5.5888,12.1456,50.0532,4.1632,13.0472,3.41868,3.4928479999999995,11.9924,0.4036,0.4336,3.4048000000000003,285.376,100.7924,0.0,11.900799999999998,0.8636,15.155
LOC124_D11311,2014-12-19,3.6,5.5,20.1436,5.476,11.8224,49.1744,4.0216,12.3032,2.992608,3.242668,54.2012,0.4036,0.4336,2.6056,289.88,100.9052,0.0,11.1804,0.6536,13.7115
LOC124_D11312,2014-12-20,3.6,5.5,19.9772,5.4588,11.6944,50.345600000000005,4.1084,12.0112,2.4722880000000003,3.371732,73.0264,0.4036,0.4336,3.3452,280.992,100.5752,0.0,11.0944,0.71,13.7259
LOC124_D11313,2014-12-21,3.6,5.5,22.2332,4.3932,11.6344,46.7144,3.7064,12.0384,2.040312,3.016972,40.152,0.4012,0.4336,2.7904,286.248,100.504,0.0,11.1528,0.818,15.1434
LOC124_D11314,2014-12-22,3.6,5.5,21.9608,4.8412,12.2624,42.7708,3.5508,11.7436,1.382296,3.178784,48.60320000000001,0.4012,0.4311999999999999,2.4456,288.14,100.4964,0.0,10.88,0.7452,14.3323
LOC124_D11315,2014-12-23,3.6,5.5,21.6044,6.7724,13.0272,38.256,3.3804,11.8168,2.8038,3.38456,26.4116,0.3972,0.4288,1.9892,288.912,100.5444,0.0,11.1348,0.7536,13.3573
LOC124_D11316,2014-12-24,3.6,5.5,22.3868,5.9428,12.788,44.438,3.878,12.1352,2.542504,3.15646,31.8192,0.396,0.4247999999999999,3.0224,289.476,100.6768,0.0,11.692,0.8008,14.9356
LOC124_D11317,2014-12-25,3.6,5.5,22.1784,5.2464,12.27,52.1708,4.362,12.4616,2.830072,3.147656,20.54,0.3936,0.4247999999999999,3.4008,286.032,100.5852,0.0,12.006000000000002,0.7876000000000001,15.881
LOC124_D11318,2014-12-26,3.6,5.5,22.1452,5.284800000000001,12.1688,49.8728,4.1564000000000005,12.4732,2.732968,3.070132,17.555999999999997,0.3936,0.4236,3.9416,287.404,100.356,0.0,11.9736,0.85,15.5255
LOC124_D11319,2014-12-27,3.6,5.5,21.488000000000003,4.7308,11.5544,50.7688,4.089600000000001,12.024,2.2232959999999995,3.20426,42.7944,0.3936,0.4236,3.4956,285.408,100.47,0.0,11.128,0.7136,15.0862
LOC124_D11320,2014-12-28,3.6,5.5,22.1032,4.7684,12.001600000000002,47.0492,3.8016,11.7412,1.842044,3.356712,47.54559999999999,0.3936,0.4236,2.8688,296.416,100.6728,0.0,10.9548,0.6976,15.0823
